funded_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,term,grade,emp_title_2,emp_length_2,home_ownership,verification_status,issue_d_2,purpose_2,addr_state,time,pub_rec_2,Default
10000.0,12.73,85000.0,12.99,0.0,1.0,6.0,7418.0,28.1,18.0,9512.0,897.57, 60 months,B,5,1,MORTGAGE,Not Verified,0,0,AL,6089.0,0,0
5000.0,13.99,85600.0,19.72,0.0,0.0,11.0,25096.0,76.7,15.0,1299.18,4795.47, 36 months,C,5,2,RENT,Verified,3,2,CA,4536.0,0,0
30000.0,11.55,52000.0,25.5,0.0,1.0,7.0,17867.0,61.8,20.0,25689.95,6055.5, 36 months,B,5,1,MORTGAGE,Source Verified,0,0,IL,7123.0,0,0
10000.0,14.47,58000.0,21.86,0.0,0.0,7.0,14360.0,97.7,23.0,8618.0,2056.38, 36 months,C,5,1,MORTGAGE,Source Verified,0,0,VA,6454.0,0,0
9600.0,11.49,45000.0,15.65,0.0,2.0,16.0,4563.0,11.6,26.0,1236.14,10116.7, 36 months,B,5,1,RENT,Source Verified,3,0,CA,5844.0,1,0
10000.0,5.32,60000.0,7.68,0.0,1.0,16.0,14539.0,22.9,33.0,895.41,9932.04, 36 months,A,0,1,RENT,Not Verified,3,1,NY,7945.0,0,0
8400.0,13.49,52300.0,19.0,0.0,0.0,5.0,6069.0,48.2,17.0,0.0,9288.958605, 36 months,C,5,2,RENT,Source Verified,3,0,OH,4109.0,0,0
12000.0,15.04,60000.0,18.11,0.0,1.0,15.0,23524.0,72.4,29.0,9196.63,4187.73, 36 months,C,5,1,RENT,Verified,2,2,CA,6301.0,0,0
14400.0,17.57,52460.0,21.67,0.0,0.0,13.0,22269.0,65.7,32.0,0.0,17815.148719999997, 60 months,D,5,1,MORTGAGE,Source Verified,3,1,MD,6058.0,0,0
2000.0,12.88,61000.0,28.86,0.0,0.0,11.0,9293.0,86.0,19.0,0.0,1299.86, 36 months,C,5,1,RENT,Source Verified,2,2,NC,7915.0,1,1
5000.0,17.97,39732.0,22.85,0.0,0.0,18.0,6053.0,22.4,33.0,4677.78,537.08, 36 months,D,0,1,OWN,Source Verified,0,0,FL,5631.0,1,0
30000.0,19.92,86000.0,37.59,0.0,0.0,14.0,23077.0,83.0,26.0,2565.93,3307.87, 36 months,D,5,1,MORTGAGE,Source Verified,0,1,NC,8614.0,0,0
7200.0,6.72,72000.0,8.21,0.0,0.0,6.0,2019.0,16.8,13.0,4958.88,2647.39, 36 months,A,5,2,RENT,Not Verified,3,1,CA,9072.0,0,0
2500.0,19.92,48000.0,19.95,0.0,0.0,24.0,10820.0,75.7,46.0,2149.87,557.88, 36 months,D,5,2,RENT,Source Verified,0,0,NJ,7153.0,1,0
14000.0,11.05,135000.0,4.36,0.0,0.0,6.0,3578.0,41.6,17.0,12547.15,2429.41, 60 months,B,5,1,MORTGAGE,Source Verified,1,2,OR,6727.0,0,0
25000.0,7.39,112000.0,14.72,0.0,0.0,17.0,13621.0,43.9,48.0,0.0,26264.25222, 36 months,A,5,2,OWN,Verified,3,1,AZ,5966.0,1,0
20000.0,8.49,72000.0,21.23,0.0,0.0,9.0,1438.0,5.7,24.0,0.0,22121.5864, 36 months,B,5,1,MORTGAGE,Source Verified,2,0,CA,10075.0,1,0
5000.0,11.49,35000.0,3.3,0.0,0.0,6.0,2053.0,26.0,20.0,0.0,2601.8, 36 months,B,5,2,RENT,Source Verified,2,2,CA,6908.0,0,1
3600.0,8.99,75000.0,11.82,0.0,0.0,9.0,21118.0,59.8,14.0,0.0,3750.0884149999997, 36 months,B,5,1,MORTGAGE,Not Verified,2,2,NH,5662.0,0,0
2000.0,6.49,70000.0,12.45,0.0,1.0,5.0,7140.0,84.0,7.0,0.0,2198.286252, 36 months,A,5,1,RENT,Not Verified,2,2,SC,4932.0,0,0
8000.0,12.74,52000.0,14.35,0.0,0.0,4.0,7661.0,80.6,12.0,1971.37,7471.24, 36 months,C,5,0,RENT,Source Verified,3,0,GA,5174.0,1,0
20000.0,8.46,90000.0,13.03,0.0,2.0,7.0,20203.0,57.1,9.0,17515.26,3169.05, 36 months,A,5,2,RENT,Source Verified,0,0,MA,4201.0,0,0
12000.0,6.08,42000.0,22.29,0.0,1.0,10.0,9907.0,34.4,14.0,7916.21,4769.75, 36 months,A,5,1,RENT,Source Verified,3,1,TX,9223.0,0,0
18000.0,10.72,61000.0,24.34,0.0,0.0,13.0,24450.0,34.3,39.0,17143.95,1200.64, 36 months,B,5,2,MORTGAGE,Verified,3,1,KS,5753.0,0,0
6575.0,11.49,82000.0,19.39,0.0,0.0,7.0,11551.0,85.6,19.0,2057.82,5628.15, 36 months,B,5,2,OWN,Source Verified,3,2,TX,3744.0,0,0
20000.0,6.08,125000.0,15.24,0.0,0.0,16.0,4826.0,7.1,34.0,13733.24,7303.28, 36 months,A,5,1,MORTGAGE,Not Verified,3,2,CO,15858.0,0,0
12000.0,9.44,50000.0,22.71,0.0,1.0,6.0,4057.0,28.4,28.0,7662.64,5353.79, 36 months,B,5,2,OWN,Not Verified,3,2,MD,7792.0,1,0
14000.0,11.44,111000.0,10.05,0.0,0.0,5.0,11136.0,33.7,16.0,0.0,15137.803780000002, 36 months,B,5,2,MORTGAGE,Not Verified,3,0,CA,5478.0,0,0
10000.0,6.71,96000.0,3.13,0.0,0.0,4.0,7293.0,23.8,6.0,7154.46,3378.22, 36 months,A,5,2,RENT,Not Verified,3,2,UT,2740.0,0,0
12000.0,10.47,135000.0,17.16,0.0,0.0,23.0,13891.0,19.8,39.0,11061.44,1532.54, 60 months,B,5,0,RENT,Not Verified,0,2,MN,6454.0,0,0
16000.0,7.21,150000.0,22.83,0.0,0.0,17.0,11162.0,49.1,29.0,13978.62,2471.49, 36 months,A,5,1,OWN,Verified,0,1,NC,2831.0,0,0
13000.0,11.99,102000.0,3.39,0.0,0.0,9.0,9013.0,45.5,12.0,12392.18,2401.03, 60 months,F,5,1,OWN,Source Verified,0,2,MI,5753.0,0,0
4000.0,8.08,40000.0,3.3,0.0,1.0,7.0,6620.0,41.4,8.0,3088.63,1125.91, 36 months,A,5,2,OWN,Not Verified,1,0,NC,2071.0,0,0
20000.0,7.84,66000.0,9.56,0.0,0.0,10.0,20843.0,58.7,18.0,17494.51,3108.88, 36 months,A,5,0,RENT,Source Verified,0,1,CA,3897.0,0,0
15000.0,17.97,81800.0,12.15,0.0,2.0,11.0,16303.0,36.3,11.0,14360.36,1054.19, 36 months,D,0,1,MORTGAGE,Not Verified,3,1,RI,2283.0,0,0
14000.0,6.24,36000.0,12.62,0.0,0.0,8.0,14722.0,57.5,23.0,0.0,15411.762830000001, 36 months,A,0,1,OWN,Verified,1,1,NM,7031.0,1,0
24000.0,8.39,113000.0,27.74,0.0,0.0,10.0,11162.0,80.2,25.0,0.0,25896.068580000003, 36 months,B,5,1,RENT,Verified,2,0,TX,9406.0,0,0
10000.0,9.92,60000.0,20.68,0.0,0.0,10.0,9710.0,41.5,18.0,7252.33,3539.79, 36 months,B,5,1,MORTGAGE,Not Verified,3,0,MD,4323.0,0,0
8000.0,17.99,55000.0,23.19,0.0,2.0,16.0,13034.0,38.1,35.0,0.0,9103.394935, 36 months,D,5,1,MORTGAGE,Source Verified,3,2,MI,5478.0,0,0
10000.0,6.07,38000.0,29.63,0.0,0.0,8.0,10394.0,28.7,18.0,7134.74,3346.57, 36 months,A,5,2,RENT,Not Verified,3,1,NC,3683.0,0,0
5200.0,22.39,72000.0,12.63,0.0,0.0,10.0,8685.0,55.0,18.0,0.0,2058.56, 36 months,E,5,1,MORTGAGE,Source Verified,3,0,NV,9162.0,0,1
9350.0,13.56,52000.0,12.49,0.0,0.0,5.0,8303.0,84.7,7.0,8923.78,624.57, 36 months,C,5,1,RENT,Not Verified,3,0,AZ,1583.0,0,0
15000.0,18.06,79000.0,30.0,0.0,1.0,14.0,20304.0,45.1,22.0,0.0,15015.055, 60 months,D,5,0,MORTGAGE,Verified,3,1,OH,6209.0,1,0
33175.0,13.56,65000.0,37.59,0.0,0.0,15.0,26848.0,68.0,29.0,2565.93,3859.39, 60 months,C,5,1,MORTGAGE,Source Verified,0,1,AR,6301.0,0,0
12000.0,13.99,41000.0,26.35,0.0,1.0,13.0,34442.0,55.0,26.0,2740.97,11882.99, 36 months,C,0,1,OWN,Verified,3,1,AL,15766.0,0,0
8000.0,7.46,55000.0,27.95,0.0,0.0,18.0,19093.0,62.0,29.0,6164.03,2235.07, 36 months,A,5,2,MORTGAGE,Not Verified,1,2,WA,16436.0,0,0
37000.0,6.11,100000.0,8.88,0.0,0.0,7.0,27311.0,34.0,18.0,2565.93,5656.14, 36 months,A,5,2,MORTGAGE,Verified,0,1,CT,8888.0,0,0
16000.0,11.99,79000.0,20.99,0.0,0.0,13.0,20755.0,45.0,18.0,14976.81,4127.82, 60 months,F,5,1,MORTGAGE,Not Verified,1,0,FL,7214.0,0,0
20000.0,9.16,60000.0,6.06,0.0,1.0,10.0,9670.0,31.9,33.0,0.0,22548.852469999998, 36 months,B,5,2,MORTGAGE,Not Verified,2,0,MD,7274.0,1,0
7000.0,8.81,20000.0,18.07,0.0,0.0,10.0,3375.0,17.9,18.0,6657.56,454.25, 36 months,A,0,1,OWN,Not Verified,3,0,IN,8249.0,0,0
8000.0,10.47,100000.0,9.16,0.0,0.0,7.0,8572.0,40.0,14.0,7032.72,1255.34, 36 months,B,4,2,RENT,Not Verified,0,1,CA,5784.0,0,0
5000.0,14.46,31000.0,18.11,0.0,0.0,13.0,4450.0,50.0,25.0,169.85,6016.33, 36 months,C,5,1,RENT,Source Verified,2,1,VA,5753.0,1,0
8500.0,9.76,45000.0,39.47,0.0,1.0,8.0,11259.0,67.0,21.0,0.0,9745.893696, 36 months,B,5,0,RENT,Verified,1,0,NY,7214.0,0,0
35000.0,14.49,94000.0,14.67,0.0,0.0,7.0,23466.0,52.1,18.0,0.0,6188.25, 36 months,C,5,2,OWN,Verified,2,0,FL,5784.0,0,0
13475.0,12.61,100000.0,9.04,0.0,1.0,6.0,106.0,1.2,9.0,2565.93,8993.58, 60 months,C,5,2,OWN,Source Verified,2,2,DC,6727.0,0,0
16000.0,5.32,45000.0,26.11,0.0,0.0,9.0,20148.0,58.4,28.0,0.0,17319.44428, 36 months,A,1,2,MORTGAGE,Not Verified,1,1,FL,5600.0,0,0
26000.0,10.42,101000.0,18.12,0.0,0.0,13.0,23576.0,47.4,28.0,21451.09,7236.61, 60 months,B,5,0,MORTGAGE,Source Verified,3,1,MD,5662.0,0,0
8000.0,8.19,40000.0,12.18,0.0,0.0,11.0,6031.0,16.1,15.0,7152.31,1000.56, 36 months,A,5,1,RENT,Source Verified,0,0,RI,4993.0,1,0
16000.0,8.39,65000.0,7.74,0.0,1.0,4.0,4722.0,32.8,6.0,0.0,18123.53881, 36 months,B,5,0,RENT,Not Verified,2,2,NY,2770.0,0,0
8000.0,16.91,40000.0,23.88,0.0,0.0,7.0,6193.0,75.5,8.0,7116.23,1416.83, 36 months,C,5,1,RENT,Not Verified,0,0,NM,5419.0,1,0
13475.0,7.99,135000.0,13.91,0.0,1.0,19.0,39480.0,54.7,36.0,0.0,6188.25, 36 months,A,5,1,MORTGAGE,Verified,3,0,VA,7061.0,0,0
18000.0,10.42,132000.0,17.83,0.0,2.0,22.0,11162.0,39.0,33.0,15857.74,3465.2, 60 months,B,5,1,MORTGAGE,Not Verified,3,0,NJ,11049.0,0,1
20000.0,16.91,78000.0,21.29,0.0,0.0,11.0,27518.0,74.2,25.0,0.0,21044.202409999998, 60 months,C,5,1,OWN,Source Verified,0,1,FL,5539.0,1,0
3500.0,11.99,55000.0,14.27,0.0,2.0,8.0,14008.0,41.8,25.0,0.0,4179.694374000001, 36 months,C,5,1,OWN,Not Verified,2,0,TX,9649.0,0,0
3225.0,18.99,16665.0,25.14,0.0,1.0,5.0,467.0,29.2,8.0,0.0,4274.590602, 36 months,E,5,2,OWN,Verified,1,2,VA,5113.0,1,0
14400.0,14.47,51000.0,16.94,0.0,0.0,5.0,17384.0,68.7,10.0,13422.85,1474.8, 36 months,C,5,2,RENT,Source Verified,0,0,MN,4536.0,0,0
35000.0,19.99,90000.0,16.3,0.0,0.0,25.0,1158.0,5.6,46.0,0.0,22301.82, 60 months,E,5,1,MORTGAGE,Source Verified,1,0,NJ,9162.0,1,1
25600.0,21.85,45000.0,18.11,0.0,0.0,12.0,11162.0,68.6,23.0,22721.26,7738.03, 60 months,D,5,1,MORTGAGE,Verified,3,0,OH,8310.0,0,0
18000.0,17.99,120000.0,24.41,0.0,2.0,24.0,7545.0,40.1,55.0,0.0,3444.16, 60 months,D,5,1,OWN,Source Verified,2,0,GA,12175.0,0,1
14400.0,13.56,70000.0,19.2,0.0,1.0,13.0,10206.0,33.9,40.0,13712.17,1354.28, 60 months,C,5,1,MORTGAGE,Source Verified,0,1,LA,5174.0,0,0
12000.0,19.92,65000.0,8.76,0.0,0.0,10.0,5289.0,23.3,16.0,10187.77,3105.08, 36 months,D,5,2,RENT,Not Verified,1,0,WA,6666.0,0,0
6000.0,17.47,25000.0,35.75,0.0,0.0,12.0,9222.0,54.2,33.0,4633.02,2147.48, 36 months,D,5,0,RENT,Verified,2,0,CA,5447.0,0,0
4600.0,11.49,96000.0,14.31,0.0,1.0,8.0,2089.0,24.6,33.0,0.0,5455.348307, 36 months,B,5,2,RENT,Verified,3,2,MD,7611.0,2,0
16200.0,11.99,45000.0,26.43,0.0,0.0,12.0,19470.0,69.0,30.0,0.0,3788.22, 60 months,F,5,1,MORTGAGE,Not Verified,2,0,NV,8980.0,2,1
8000.0,11.05,70000.0,18.52,0.0,0.0,12.0,6005.0,21.4,21.0,6443.04,2091.89, 36 months,B,5,1,OWN,Not Verified,1,0,TX,9892.0,0,0
25000.0,15.02,65000.0,23.84,0.0,1.0,9.0,6494.0,21.2,15.0,23553.73,2954.24, 60 months,C,5,2,MORTGAGE,Not Verified,0,1,VA,10319.0,0,0
10000.0,6.46,110000.0,8.59,0.0,1.0,14.0,14299.0,45.4,26.0,9493.69,607.24, 36 months,A,0,1,MORTGAGE,Source Verified,3,1,CA,5297.0,1,0
5500.0,9.43,55000.0,17.78,0.0,0.0,21.0,2326.0,10.2,37.0,3980.55,1933.23, 36 months,B,5,1,RENT,Not Verified,3,0,CT,4323.0,0,0
12675.0,16.59,50000.0,32.62,0.0,0.0,11.0,17990.0,67.1,26.0,0.0,12791.83, 60 months,D,5,1,MORTGAGE,Verified,1,2,MI,7184.0,1,0
8000.0,6.72,34800.0,40.34,0.0,0.0,9.0,17928.0,48.9,17.0,5509.83,2946.03, 36 months,A,0,1,OWN,Verified,3,1,LA,5235.0,0,0
12000.0,7.59,80000.0,14.6,0.0,1.0,14.0,15469.0,42.6,24.0,0.0,13271.58953, 36 months,A,1,1,MORTGAGE,Not Verified,3,1,NH,13424.0,0,0
5000.0,9.99,81000.0,2.09,0.0,0.0,7.0,2150.0,6.5,7.0,0.0,5261.852033, 36 months,B,5,2,RENT,Not Verified,3,2,TN,4414.0,0,0
6000.0,13.49,65000.0,18.74,0.0,1.0,9.0,10203.0,83.6,12.0,0.0,7257.817618000001, 36 months,C,5,2,RENT,Source Verified,3,2,CA,8096.0,1,0
15000.0,10.9,60000.0,18.56,0.0,0.0,4.0,16191.0,94.1,14.0,11310.39,4885.63, 36 months,B,5,1,MORTGAGE,Not Verified,2,1,FL,10472.0,0,0
18000.0,6.11,98000.0,11.51,0.0,0.0,9.0,18363.0,23.0,17.0,16622.46,1633.28, 36 months,A,5,1,MORTGAGE,Source Verified,0,2,UT,12418.0,0,0
36000.0,6.83,73500.0,19.12,0.0,1.0,10.0,4326.0,10.3,24.0,2565.93,8842.92, 36 months,A,5,2,RENT,Verified,1,2,IL,5205.0,0,0
5000.0,12.74,29200.0,14.22,0.0,0.0,6.0,3357.0,69.9,6.0,1433.79,4524.87, 36 months,C,5,1,RENT,Verified,3,2,CT,3409.0,0,0
5000.0,6.11,65000.0,8.44,0.0,0.0,14.0,4817.0,7.6,14.0,4488.49,619.63, 36 months,A,5,0,RENT,Not Verified,0,2,CA,3044.0,0,0
27000.0,7.84,81996.0,20.46,0.0,0.0,16.0,38911.0,51.3,37.0,25130.73,2715.24, 60 months,A,5,1,MORTGAGE,Source Verified,0,0,IL,8827.0,0,0
35100.0,13.49,140020.0,20.5,0.0,0.0,7.0,34169.0,66.7,25.0,0.0,6188.25, 60 months,C,5,2,MORTGAGE,Verified,3,1,AL,8492.0,0,0
9600.0,6.67,110000.0,8.9,0.0,1.0,17.0,3534.0,7.1,30.0,8129.99,1766.32, 36 months,A,5,1,MORTGAGE,Not Verified,0,0,IN,4139.0,0,0
33000.0,11.47,156000.0,21.6,0.0,0.0,11.0,11162.0,81.9,28.0,0.0,6188.25, 36 months,B,5,1,OWN,Source Verified,2,2,FL,7580.0,0,0
25000.0,23.87,108000.0,21.62,0.0,0.0,16.0,22117.0,50.2,21.0,19139.99,10587.99, 36 months,E,5,1,OWN,Verified,2,0,NY,7580.0,1,0
11000.0,5.32,42000.0,18.11,0.0,0.0,18.0,4227.0,9.8,31.0,0.0,11298.71159, 36 months,A,5,2,RENT,Verified,3,2,CA,5570.0,0,0
35000.0,16.29,140000.0,23.58,0.0,0.0,18.0,41180.0,84.9,22.0,0.0,6188.25, 36 months,D,5,1,OWN,Not Verified,2,0,TX,11444.0,0,0
20000.0,13.67,50000.0,22.8,0.0,0.0,25.0,27955.0,34.6,40.0,0.0,4490.73, 36 months,C,1,1,RENT,Not Verified,1,0,VA,5600.0,0,1
7325.0,9.16,60000.0,34.06,0.0,1.0,15.0,11162.0,77.0,25.0,0.0,7918.225865, 36 months,B,5,2,MORTGAGE,Verified,2,0,CA,5905.0,0,0
8000.0,15.02,55000.0,20.45,0.0,2.0,10.0,8524.0,31.6,13.0,7277.47,1102.96, 36 months,C,5,2,MORTGAGE,Source Verified,0,0,TX,1826.0,0,0
5000.0,12.79,30000.0,7.4,0.0,0.0,14.0,6896.0,26.6,24.0,0.0,2680.41, 36 months,C,0,1,MORTGAGE,Verified,2,2,VA,11810.0,0,1
24000.0,10.41,80500.0,29.41,0.0,0.0,9.0,36097.0,58.2,14.0,20477.35,5648.81, 60 months,B,5,1,RENT,Source Verified,3,1,CA,6240.0,0,0
8000.0,16.46,65000.0,24.13,0.0,0.0,11.0,8918.0,70.2,25.0,6544.78,2233.41, 36 months,C,5,1,MORTGAGE,Not Verified,1,0,TX,5600.0,0,0
16000.0,9.99,79500.0,7.81,0.0,1.0,8.0,16644.0,47.6,14.0,0.0,18512.15496, 36 months,B,5,1,RENT,Source Verified,3,0,CA,4840.0,0,0
14000.0,15.41,28000.0,21.69,0.0,0.0,9.0,13079.0,71.9,19.0,0.0,8122.82, 60 months,D,5,0,MORTGAGE,Source Verified,1,0,MI,6605.0,0,1
6000.0,7.97,64000.0,22.73,0.0,0.0,16.0,17535.0,54.1,25.0,3996.21,2440.56, 36 months,A,5,2,MORTGAGE,Not Verified,3,2,NV,6209.0,0,0
25000.0,13.49,90000.0,27.31,0.0,1.0,11.0,6590.0,42.5,44.0,0.0,25646.609640000002, 36 months,C,5,2,RENT,Source Verified,3,0,AZ,7305.0,0,0
20000.0,19.03,82000.0,14.12,0.0,0.0,8.0,17372.0,84.7,21.0,14545.28,8780.02, 36 months,D,0,1,RENT,Source Verified,3,0,CA,8066.0,1,0
15000.0,21.49,50000.0,7.97,0.0,0.0,6.0,10248.0,37.3,6.0,9687.28,11852.73, 60 months,D,5,1,RENT,Source Verified,3,1,NC,6758.0,0,0
2500.0,5.32,70842.0,22.6,0.0,0.0,11.0,31430.0,84.9,23.0,0.0,2694.497578, 36 months,A,1,1,MORTGAGE,Not Verified,3,0,AR,11902.0,0,0
13000.0,12.73,129000.0,17.77,0.0,0.0,11.0,11162.0,88.8,15.0,12365.63,1166.81, 60 months,B,5,1,MORTGAGE,Source Verified,0,0,NC,11536.0,0,0
16000.0,8.99,55000.0,13.09,0.0,1.0,19.0,21919.0,38.9,49.0,0.0,18360.85386, 60 months,B,0,1,MORTGAGE,Not Verified,3,0,AZ,8827.0,0,0
10000.0,7.84,86634.0,18.85,0.0,0.0,6.0,16371.0,70.0,18.0,9001.08,1241.81, 36 months,A,5,1,MORTGAGE,Not Verified,0,0,MS,8066.0,0,0
12000.0,8.18,90000.0,13.35,0.0,1.0,13.0,3345.0,12.7,25.0,0.0,13341.60688, 36 months,B,5,2,OWN,Not Verified,3,2,OH,5205.0,0,0
35000.0,12.99,118000.0,9.14,0.0,2.0,17.0,11162.0,41.5,25.0,0.0,6188.25, 36 months,C,5,1,MORTGAGE,Source Verified,2,0,NJ,7092.0,0,0
35000.0,12.88,66000.0,11.8,0.0,0.0,11.0,11162.0,59.0,12.0,0.0,6188.25, 36 months,C,5,2,MORTGAGE,Verified,2,0,CA,2648.0,0,0
10000.0,16.14,85000.0,6.95,0.0,0.0,10.0,8363.0,43.8,11.0,8881.46,1752.38, 36 months,C,5,0,MORTGAGE,Source Verified,0,1,CT,2160.0,0,0
17000.0,8.08,50000.0,38.07,0.0,0.0,17.0,13865.0,24.2,53.0,13568.88,4255.36, 36 months,A,5,2,MORTGAGE,Not Verified,1,0,LA,5966.0,0,0
30000.0,7.35,150000.0,2.74,0.0,0.0,4.0,284.0,28.4,9.0,19926.52,12216.19, 36 months,A,5,1,MORTGAGE,Verified,3,2,MD,6301.0,1,0
12000.0,11.99,53000.0,17.91,0.0,1.0,16.0,13688.0,44.2,21.0,11048.38,3283.81, 60 months,E,0,1,RENT,Verified,2,2,CA,4809.0,1,0
15850.0,11.99,45000.0,18.35,0.0,0.0,17.0,12208.0,45.9,24.0,0.0,16905.58599, 60 months,E,5,1,RENT,Not Verified,3,0,NY,7214.0,2,0
21600.0,17.97,77000.0,15.35,0.0,0.0,7.0,1663.0,11.2,24.0,20200.49,3267.34, 60 months,D,5,1,OWN,Not Verified,0,0,NY,4962.0,0,0
15000.0,7.39,66000.0,5.17,0.0,0.0,6.0,11086.0,33.6,14.0,7181.9,10186.7, 60 months,A,5,2,MORTGAGE,Source Verified,1,2,CA,5936.0,0,0
10000.0,18.45,19428.0,18.11,0.0,0.0,11.0,19687.0,55.1,13.0,7989.11,3263.86, 36 months,D,5,2,RENT,Verified,1,2,NY,2466.0,0,0
4400.0,7.96,25179.0,5.77,0.0,0.0,3.0,4005.0,48.3,4.0,3280.86,1378.0, 36 months,A,5,2,RENT,Source Verified,2,1,OR,4567.0,0,0
20000.0,15.02,130000.0,12.08,0.0,1.0,10.0,21462.0,48.3,12.0,19314.46,1395.03, 60 months,C,5,2,MORTGAGE,Source Verified,0,1,IL,2191.0,0,0
8000.0,6.97,62000.0,22.69,0.0,1.0,12.0,8014.0,41.0,17.0,973.35,7898.02, 36 months,A,5,2,RENT,Not Verified,3,1,PA,4505.0,0,0
17000.0,13.59,46000.0,15.78,0.0,0.0,12.0,16841.0,57.9,12.0,12079.49,6822.7, 36 months,C,5,1,OWN,Source Verified,3,0,SC,6484.0,0,0
6800.0,18.94,32500.0,11.08,0.0,0.0,15.0,1154.0,36.1,15.0,6068.6,1266.77, 36 months,D,5,2,RENT,Source Verified,0,2,GA,2344.0,0,0
36000.0,11.49,110000.0,5.26,0.0,0.0,8.0,16818.0,86.2,21.0,0.0,6188.25, 36 months,B,5,1,MORTGAGE,Verified,3,0,TX,5082.0,0,0
19100.0,9.44,56000.0,22.82,0.0,0.0,10.0,14085.0,41.7,29.0,15962.64,4796.94, 60 months,B,5,2,MORTGAGE,Not Verified,3,1,PA,4414.0,0,0
13000.0,16.91,40000.0,14.91,0.0,1.0,10.0,8317.0,68.2,17.0,12436.62,913.61, 36 months,C,5,2,RENT,Source Verified,3,0,NY,4901.0,0,0
12000.0,18.25,82347.0,33.28,0.0,1.0,19.0,12643.0,38.5,31.0,0.0,14730.616559999999, 36 months,D,5,0,MORTGAGE,Source Verified,1,2,LA,9861.0,0,0
30000.0,23.99,75000.0,31.25,0.0,0.0,23.0,27262.0,63.0,38.0,0.0,8528.74, 60 months,F,5,2,RENT,Source Verified,3,2,PA,5388.0,0,1
12000.0,7.99,85000.0,20.15,0.0,1.0,8.0,20300.0,55.5,18.0,0.0,8013.71, 36 months,A,4,1,MORTGAGE,Source Verified,3,0,TX,5813.0,0,1
20000.0,9.99,51000.0,17.64,0.0,0.0,15.0,22515.0,45.4,29.0,0.0,21381.77, 36 months,B,5,2,MORTGAGE,Source Verified,3,1,TX,7153.0,0,0
10000.0,6.11,97000.0,6.98,0.0,1.0,16.0,11162.0,26.8,31.0,8457.66,1800.12, 36 months,A,5,0,RENT,Not Verified,0,1,TX,4048.0,0,0
20000.0,10.91,130000.0,9.54,0.0,1.0,16.0,5588.0,26.0,20.0,16818.51,5200.3, 60 months,B,5,2,OWN,Source Verified,3,0,GA,5662.0,0,0
17000.0,16.14,41000.0,12.06,0.0,1.0,13.0,11314.0,36.7,30.0,0.0,17024.24023, 60 months,C,5,1,MORTGAGE,Verified,0,0,TX,4414.0,0,0
7500.0,11.47,26000.0,25.21,0.0,0.0,5.0,4100.0,62.1,6.0,0.0,8841.728334, 36 months,B,5,2,RENT,Source Verified,3,0,TX,2587.0,0,0
2800.0,24.37,92000.0,13.37,0.0,2.0,12.0,10064.0,60.3,32.0,2462.02,658.61, 36 months,E,5,1,MORTGAGE,Verified,0,0,IL,6209.0,0,0
35000.0,16.91,94000.0,8.35,0.0,0.0,21.0,28911.0,33.5,37.0,2565.93,0.0, 36 months,C,0,1,RENT,Not Verified,3,2,NJ,5054.0,0,1
8000.0,17.97,62000.0,16.98,0.0,0.0,4.0,4762.0,36.4,6.0,7658.86,570.21, 36 months,D,5,1,MORTGAGE,Not Verified,3,2,FL,4689.0,1,0
1300.0,10.47,60000.0,20.54,0.0,0.0,16.0,8343.0,25.7,33.0,1077.97,294.92, 36 months,B,1,1,MORTGAGE,Source Verified,1,2,TX,4870.0,0,0
15600.0,11.49,65000.0,31.09,0.0,1.0,13.0,11170.0,82.1,23.0,0.0,17046.17197, 36 months,B,5,2,RENT,Verified,3,0,NJ,4962.0,0,0
6700.0,6.19,45672.0,28.25,0.0,0.0,6.0,8792.0,34.5,13.0,0.0,6969.854888, 36 months,A,5,1,RENT,Not Verified,1,1,CA,5753.0,0,0
12000.0,11.53,47600.0,13.39,0.0,0.0,6.0,9727.0,77.2,15.0,4784.16,10563.99, 60 months,B,5,1,OWN,Source Verified,3,1,IL,7611.0,0,0
35000.0,6.11,110000.0,6.6,0.0,0.0,12.0,12323.0,27.6,24.0,0.0,6188.25, 36 months,A,5,2,MORTGAGE,Source Verified,0,0,TX,4352.0,0,0
13725.0,17.57,48000.0,11.25,0.0,0.0,2.0,6367.0,60.6,14.0,0.0,17764.04849, 36 months,D,0,1,RENT,Verified,1,2,CA,14336.0,0,0
30000.0,7.21,92000.0,11.09,0.0,0.0,6.0,0.0,0.0,29.0,2565.93,1912.48, 36 months,A,0,1,MORTGAGE,Source Verified,0,2,NV,11567.0,1,0
12000.0,7.26,120000.0,12.82,0.0,0.0,10.0,9309.0,36.6,22.0,0.0,13349.54623, 36 months,A,5,1,RENT,Source Verified,1,0,CT,13424.0,0,0
6000.0,14.49,116314.0,25.07,0.0,0.0,11.0,41021.0,61.2,35.0,0.0,6471.682575, 36 months,C,5,1,MORTGAGE,Source Verified,3,0,FL,12997.0,0,0
26400.0,7.46,75000.0,26.06,0.0,0.0,10.0,11162.0,35.2,19.0,23801.2,3677.69, 60 months,A,5,1,MORTGAGE,Source Verified,1,0,NY,6908.0,0,0
